symbol,Date,Open,High,Low,Close
RELIANCE,2017-05-11,311.81,313.1,308.96,310.77
RELIANCE,2017-05-12,310.88,311.79,307.23,308.69
RELIANCE,2017-05-15,310.05,310.05,304.82,307.24
RELIANCE,2017-05-16,307.68,314.74,306.53,310.03
RELIANCE,2017-05-17,309.27,312.23,308.07,309.3
RELIANCE,2017-05-18,306.36,308.59,302.67,303.41
RELIANCE,2017-05-19,304.7,305.32,299.44,301.47
RELIANCE,2017-05-22,303.22,304.84,300.63,302.68
RELIANCE,2017-05-23,303.03,303.98,297.62,298.43
RELIANCE,2017-05-24,298.87,300.29,296.04,296.63
RELIANCE,2017-05-25,297.16,299.99,296.35,297.72
RELIANCE,2017-05-26,298.06,307.31,297.16,305.68
RELIANCE,2017-05-29,305.62,312.12,305.3,310.16
RELIANCE,2017-05-30,309.94,311.95,308.24,310.72
RELIANCE,2017-05-31,312.47,312.69,305.34,306.46
RELIANCE,2017-06-01,304.63,306.3,302.42,303.62
RELIANCE,2017-06-02,305.16,306.0,301.04,302.82
RELIANCE,2017-06-05,303.16,306.53,300.78,303.87
RELIANCE,2017-06-06,304.92,304.92,299.67,300.08
RELIANCE,2017-06-07,299.72,306.76,299.22,306.07
RELIANCE,2017-06-08,306.3,307.4,303.57,304.4
RELIANCE,2017-06-09,307.47,309.26,304.24,305.32
RELIANCE,2017-06-12,303.23,303.96,301.04,301.6
RELIANCE,2017-06-13,301.87,303.33,299.67,300.44
RELIANCE,2017-06-14,300.79,310.87,300.79,310.3
RELIANCE,2017-06-15,310.87,318.87,310.67,316.35
RELIANCE,2017-06-16,317.52,319.06,313.0,317.46
RELIANCE,2017-06-19,317.78,323.63,317.78,322.13
RELIANCE,2017-06-20,322.07,325.07,321.72,322.84
RELIANCE,2017-06-21,321.8,326.42,320.99,325.05
RELIANCE,2017-06-22,326.75,330.39,326.35,327.48
RELIANCE,2017-06-23,328.25,329.62,327.01,328.21
RELIANCE,2017-06-27,327.33,329.85,325.73,328.51
RELIANCE,2017-06-28,329.15,329.15,319.0,319.67
RELIANCE,2017-06-29,320.02,322.3,317.75,318.35
RELIANCE,2017-06-30,318.19,318.28,314.31,315.44
RELIANCE,2017-07-03,317.32,318.8,313.39,315.68
RELIANCE,2017-07-04,317.73,326.21,317.5,325.03
RELIANCE,2017-07-05,326.75,330.86,325.5,329.77
RELIANCE,2017-07-06,331.15,331.45,328.7,329.74
RELIANCE,2017-07-07,329.85,342.36,329.16,340.85
RELIANCE,2017-07-10,341.75,343.08,340.38,341.24
RELIANCE,2017-07-11,343.1,343.88,339.9,341.58
RELIANCE,2017-07-12,342.74,348.59,342.3,345.41
RELIANCE,2017-07-13,344.87,348.59,344.28,347.93
RELIANCE,2017-07-14,347.45,351.1,346.43,350.59
RELIANCE,2017-07-17,351.33,356.5,351.33,354.7
RELIANCE,2017-07-18,353.57,354.72,345.39,347.42
RELIANCE,2017-07-19,345.75,351.56,345.75,350.41
RELIANCE,2017-07-20,351.96,354.3,348.29,349.48
RELIANCE,2017-07-21,354.3,363.84,353.15,362.3
RELIANCE,2017-07-24,365.73,371.42,362.3,369.22
RELIANCE,2017-07-25,371.38,371.44,365.18,366.22
RELIANCE,2017-07-26,366.69,372.57,365.98,370.93
RELIANCE,2017-07-27,372.13,372.93,363.07,364.54
RELIANCE,2017-07-28,363.73,367.09,360.7,364.46
RELIANCE,2017-07-31,366.18,370.03,364.82,369.21
RELIANCE,2017-08-01,370.93,370.93,363.79,366.56
RELIANCE,2017-08-02,368.02,373.89,367.58,372.41
RELIANCE,2017-08-03,371.87,380.57,369.63,377.19
RELIANCE,2017-08-04,380.13,380.13,369.18,370.8
RELIANCE,2017-08-07,372.96,372.96,368.6,369.47
RELIANCE,2017-08-08,369.85,370.54,362.72,366.32
RELIANCE,2017-08-09,366.08,370.3,362.3,365.46
RELIANCE,2017-08-10,364.14,367.25,360.69,362.16
RELIANCE,2017-08-11,354.52,361.16,350.42,353.45
RELIANCE,2017-08-14,356.82,362.19,356.82,359.57
RELIANCE,2017-08-16,359.33,360.25,354.35,357.98
RELIANCE,2017-08-17,358.65,365.2,356.85,358.21
RELIANCE,2017-08-18,357.5,360.66,355.02,360.11
RELIANCE,2017-08-21,360.48,362.11,356.65,357.6
RELIANCE,2017-08-22,359.33,361.14,355.69,356.6
RELIANCE,2017-08-23,357.7,362.66,355.02,361.63
RELIANCE,2017-08-24,363.45,364.16,357.62,358.43
RELIANCE,2017-08-28,360.94,361.61,356.86,358.09
RELIANCE,2017-08-29,357.01,358.3,349.73,350.22
RELIANCE,2017-08-30,353.74,358.6,352.3,357.53
RELIANCE,2017-08-31,360.02,365.15,359.79,364.48
RELIANCE,2017-09-01,365.7,369.53,365.5,368.04
RELIANCE,2017-09-04,369.28,374.0,364.78,368.78
RELIANCE,2017-09-05,372.59,373.7,370.54,373.18
RELIANCE,2017-09-06,371.77,377.73,370.94,376.11
RELIANCE,2017-09-07,376.25,380.59,372.59,374.01
RELIANCE,2017-09-08,374.88,376.36,371.26,373.46
RELIANCE,2017-09-11,375.47,378.01,373.3,373.92
RELIANCE,2017-09-12,376.13,377.16,373.5,376.59
RELIANCE,2017-09-13,376.71,393.12,375.79,388.13
RELIANCE,2017-09-14,391.24,393.85,384.93,385.78
RELIANCE,2017-09-15,384.93,389.89,381.62,384.84
RELIANCE,2017-09-18,388.59,389.07,385.44,386.56
RELIANCE,2017-09-19,388.0,388.02,382.65,383.38
RELIANCE,2017-09-20,391.38,398.88,386.35,387.29
RELIANCE,2017-09-21,387.22,389.37,382.31,384.64
RELIANCE,2017-09-22,383.97,383.97,371.77,373.69
RELIANCE,2017-09-25,372.59,378.51,368.11,375.59
RELIANCE,2017-09-26,375.65,378.1,371.31,374.92
RELIANCE,2017-09-27,377.44,377.48,363.68,365.34
RELIANCE,2017-09-28,365.57,367.06,356.68,359.54
RELIANCE,2017-09-29,361.96,362.72,356.18,357.0
RELIANCE,2017-10-03,363.45,367.49,359.04,364.98
RELIANCE,2017-10-04,365.37,377.14,363.72,374.35
RELIANCE,2017-10-05,377.16,378.74,374.26,376.77
RELIANCE,2017-10-06,376.71,383.72,376.07,382.67
RELIANCE,2017-10-09,383.56,383.93,378.53,379.75
RELIANCE,2017-10-10,379.91,387.36,379.91,385.48
RELIANCE,2017-10-11,386.44,392.43,382.19,384.09
RELIANCE,2017-10-12,384.98,400.84,384.98,398.99
RELIANCE,2017-10-13,401.99,407.2,399.27,400.68
RELIANCE,2017-10-16,401.85,407.79,393.76,400.84
RELIANCE,2017-10-17,401.39,404.14,396.45,399.72
RELIANCE,2017-10-18,401.12,419.63,400.02,418.08
RELIANCE,2017-10-19,418.67,421.46,412.82,415.98
RELIANCE,2017-10-23,417.35,431.89,415.61,429.62
RELIANCE,2017-10-24,433.26,433.26,424.34,427.11
RELIANCE,2017-10-25,429.78,432.43,424.94,429.69
RELIANCE,2017-10-26,429.74,437.87,425.62,433.12
RELIANCE,2017-10-27,434.31,437.37,423.2,425.1
RELIANCE,2017-10-30,426.99,432.27,425.44,430.88
RELIANCE,2017-10-31,432.0,432.37,426.17,430.12
RELIANCE,2017-11-01,433.28,437.87,432.37,435.47
RELIANCE,2017-11-02,435.59,437.28,431.68,432.75
RELIANCE,2017-11-03,437.03,437.03,429.8,432.16
RELIANCE,2017-11-06,430.88,430.88,424.71,426.31
RELIANCE,2017-11-07,426.7,427.45,412.84,414.51
RELIANCE,2017-11-08,412.59,414.19,404.18,405.87
RELIANCE,2017-11-09,409.05,415.98,407.82,411.68
RELIANCE,2017-11-10,411.88,411.88,401.94,404.07
RELIANCE,2017-11-13,404.59,407.75,399.33,400.13
RELIANCE,2017-11-14,400.02,409.16,399.11,405.37
RELIANCE,2017-11-15,404.36,407.15,401.37,404.0
RELIANCE,2017-11-16,404.82,414.19,404.82,413.21
RELIANCE,2017-11-17,420.11,422.83,415.34,416.89
RELIANCE,2017-11-20,414.28,422.58,413.74,420.98
RELIANCE,2017-11-21,423.7,429.58,423.11,426.33
RELIANCE,2017-11-22,428.57,429.12,422.17,425.51
RELIANCE,2017-11-23,425.62,434.26,423.63,432.94
RELIANCE,2017-11-24,434.31,438.65,433.12,434.81
RELIANCE,2017-11-27,433.05,437.74,431.57,434.93
RELIANCE,2017-11-28,434.24,434.93,428.87,431.27
RELIANCE,2017-11-29,430.58,434.31,430.19,432.48
RELIANCE,2017-11-30,430.4,430.4,420.36,421.3
RELIANCE,2017-12-01,422.63,425.74,414.97,416.07
RELIANCE,2017-12-04,417.62,417.76,410.24,412.18
RELIANCE,2017-12-05,411.93,420.94,409.37,417.71
RELIANCE,2017-12-06,416.02,425.3,415.47,423.63
RELIANCE,2017-12-07,425.19,427.91,421.96,425.87
RELIANCE,2017-12-08,426.92,428.34,420.16,421.05
RELIANCE,2017-12-11,421.71,423.34,417.64,418.83
RELIANCE,2017-12-12,418.74,424.71,415.11,418.58
RELIANCE,2017-12-13,419.18,422.86,416.34,418.15
RELIANCE,2017-12-14,420.14,422.83,415.45,421.28
RELIANCE,2017-12-15,425.62,426.51,419.54,420.48
RELIANCE,2017-12-18,416.91,426.38,394.37,421.05
RELIANCE,2017-12-19,422.24,423.79,420.59,423.31
RELIANCE,2017-12-20,423.29,423.98,419.22,419.75
RELIANCE,2017-12-21,419.88,422.4,416.02,417.37
RELIANCE,2017-12-22,418.15,421.69,415.7,420.78
RELIANCE,2017-12-26,422.81,429.23,419.75,425.07
RELIANCE,2017-12-27,426.54,428.59,420.14,422.31
RELIANCE,2017-12-28,422.99,427.18,420.18,422.51
RELIANCE,2017-12-29,423.56,426.22,419.91,421.07
RELIANCE,2018-01-01,421.83,421.83,414.88,415.91
RELIANCE,2018-01-02,417.39,420.39,414.38,416.55
RELIANCE,2018-01-03,422.88,423.34,417.42,418.22
RELIANCE,2018-01-04,419.75,421.42,418.63,420.73
RELIANCE,2018-01-05,421.42,423.75,420.71,422.08
RELIANCE,2018-01-08,423.38,425.62,422.19,424.5
RELIANCE,2018-01-09,424.32,431.52,422.42,430.17
RELIANCE,2018-01-10,431.11,433.12,427.68,430.81
RELIANCE,2018-01-11,430.56,430.95,427.45,428.71
RELIANCE,2018-01-12,431.11,435.59,428.94,433.85
RELIANCE,2018-01-15,434.31,438.19,432.11,433.92
RELIANCE,2018-01-16,433.26,433.26,420.59,421.94
RELIANCE,2018-01-17,423.34,424.71,414.65,422.65
RELIANCE,2018-01-18,424.71,424.98,418.35,420.46
RELIANCE,2018-01-19,421.96,427.18,421.55,425.76
RELIANCE,2018-01-22,433.39,445.42,429.74,444.14
RELIANCE,2018-01-23,445.74,453.03,445.74,449.51
RELIANCE,2018-01-24,448.82,448.82,440.09,441.78
RELIANCE,2018-01-25,442.49,444.37,437.12,441.58
RELIANCE,2018-01-29,441.71,446.79,438.56,440.94
RELIANCE,2018-01-30,441.53,441.53,433.85,434.49
RELIANCE,2018-01-31,434.31,440.94,430.44,439.47
RELIANCE,2018-02-01,440.37,444.64,428.18,431.5
RELIANCE,2018-02-02,427.45,431.54,411.91,413.44
RELIANCE,2018-02-05,408.71,417.16,403.13,412.43
RELIANCE,2018-02-06,400.93,410.54,398.19,407.84
RELIANCE,2018-02-07,412.62,413.92,406.88,408.89
RELIANCE,2018-02-08,410.49,416.32,407.95,413.53
RELIANCE,2018-02-09,406.42,412.36,405.05,410.47
RELIANCE,2018-02-12,412.82,419.77,412.39,418.54
RELIANCE,2018-02-14,421.96,430.88,421.05,426.83
RELIANCE,2018-02-15,428.66,432.37,424.32,427.75
RELIANCE,2018-02-16,429.55,430.93,419.72,421.19
RELIANCE,2018-02-19,421.05,426.08,417.64,423.79
RELIANCE,2018-02-20,424.71,424.96,420.04,421.1
RELIANCE,2018-02-21,425.16,426.31,421.58,424.87
RELIANCE,2018-02-22,421.51,425.62,420.59,422.58
RELIANCE,2018-02-23,423.06,428.82,421.85,427.11
RELIANCE,2018-02-26,429.28,431.98,428.18,429.14
RELIANCE,2018-02-27,429.28,436.96,428.98,434.54
RELIANCE,2018-02-28,432.46,437.55,431.2,436.39
RELIANCE,2018-03-01,434.19,438.83,432.46,433.58
RELIANCE,2018-03-05,431.11,434.38,421.32,422.47
RELIANCE,2018-03-06,424.71,428.0,413.78,416.41
RELIANCE,2018-03-07,415.68,415.68,405.99,406.76
RELIANCE,2018-03-08,410.38,418.08,408.39,416.68
RELIANCE,2018-03-09,418.26,420.3,416.5,417.44
RELIANCE,2018-03-12,420.59,426.58,419.47,425.3
RELIANCE,2018-03-13,426.03,427.91,421.21,426.01
RELIANCE,2018-03-14,424.62,426.1,420.23,424.73
RELIANCE,2018-03-15,422.88,424.91,416.02,416.84
RELIANCE,2018-03-16,415.56,415.88,405.07,411.47
RELIANCE,2018-03-19,411.91,414.6,407.79,409.39
RELIANCE,2018-03-20,408.39,413.28,405.53,406.79
RELIANCE,2018-03-21,409.1,412.52,408.39,410.03
RELIANCE,2018-03-22,409.62,416.91,409.51,415.18
RELIANCE,2018-03-23,407.15,411.45,406.47,408.66
RELIANCE,2018-03-26,408.68,413.42,408.02,411.95
RELIANCE,2018-03-27,414.74,416.36,410.08,411.36
RELIANCE,2018-03-28,409.53,409.55,402.31,403.54
RELIANCE,2018-04-02,408.25,411.88,405.28,408.23
RELIANCE,2018-04-03,407.34,412.23,404.71,411.24
RELIANCE,2018-04-04,413.6,416.84,407.82,409.12
RELIANCE,2018-04-05,413.78,416.02,413.05,415.2
RELIANCE,2018-04-06,415.11,419.91,413.74,416.48
RELIANCE,2018-04-09,417.19,420.14,417.19,418.76
RELIANCE,2018-04-10,419.86,422.38,417.92,419.24
RELIANCE,2018-04-11,421.42,426.42,418.79,425.55
RELIANCE,2018-04-12,425.1,428.2,422.51,424.57
RELIANCE,2018-04-13,426.4,430.51,424.57,429.21
RELIANCE,2018-04-16,427.2,429.74,424.48,428.39
RELIANCE,2018-04-17,429.74,433.03,427.91,431.68
RELIANCE,2018-04-18,432.14,433.49,427.47,428.82
RELIANCE,2018-04-19,429.32,432.02,427.45,430.79
RELIANCE,2018-04-20,428.82,430.58,421.14,424.2
RELIANCE,2018-04-23,425.16,431.73,424.48,427.91
RELIANCE,2018-04-24,427.82,446.06,427.45,443.47
RELIANCE,2018-04-25,445.12,448.85,440.5,443.68
RELIANCE,2018-04-26,444.82,451.68,439.91,445.9
RELIANCE,2018-04-27,452.5,462.2,450.54,455.47
RELIANCE,2018-04-30,448.94,453.78,438.88,440.39
RELIANCE,2018-05-02,442.08,447.66,441.19,444.69
RELIANCE,2018-05-03,447.06,447.06,438.54,439.61
RELIANCE,2018-05-04,440.18,441.03,434.31,436.11
RELIANCE,2018-05-07,438.35,444.94,437.21,443.91
RELIANCE,2018-05-08,446.88,448.94,441.26,442.13
RELIANCE,2018-05-09,441.58,449.99,439.91,446.51
RELIANCE,2018-05-10,448.02,450.13,445.39,448.55
RELIANCE,2018-05-11,448.59,453.19,446.99,452.25
RELIANCE,2018-05-14,453.49,453.49,446.51,451.04
RELIANCE,2018-05-15,449.42,457.17,446.49,447.54
RELIANCE,2018-05-16,445.28,445.28,435.43,437.12
RELIANCE,2018-05-17,438.58,438.88,430.42,432.18
RELIANCE,2018-05-18,432.3,435.91,426.08,426.92
RELIANCE,2018-05-21,425.51,427.77,421.55,425.78
RELIANCE,2018-05-22,426.6,426.99,422.88,423.68
RELIANCE,2018-05-23,423.34,423.34,415.63,417.05
RELIANCE,2018-05-24,417.85,421.05,416.09,418.7
RELIANCE,2018-05-25,418.76,422.15,418.06,420.96
RELIANCE,2018-05-28,422.83,423.79,419.72,420.78
RELIANCE,2018-05-29,421.28,424.25,418.03,419.43
RELIANCE,2018-05-30,418.24,422.06,414.47,418.81
RELIANCE,2018-05-31,421.05,421.64,418.1,421.21
RELIANCE,2018-06-01,420.59,427.79,419.88,425.42
RELIANCE,2018-06-04,426.72,431.57,425.42,430.12
RELIANCE,2018-06-05,431.02,436.59,430.19,433.23
RELIANCE,2018-06-06,432.94,437.05,430.95,436.32
RELIANCE,2018-06-07,436.55,446.19,436.34,444.07
RELIANCE,2018-06-08,441.78,451.02,439.15,450.01
RELIANCE,2018-06-11,451.27,457.14,447.59,449.23
RELIANCE,2018-06-12,449.58,457.17,448.16,455.86
RELIANCE,2018-06-13,457.17,459.86,452.37,458.31
RELIANCE,2018-06-14,456.0,462.56,451.41,460.8
RELIANCE,2018-06-15,459.91,467.91,456.82,463.66
RELIANCE,2018-06-18,461.19,466.52,460.37,464.28
RELIANCE,2018-06-19,463.52,463.93,454.26,455.36
RELIANCE,2018-06-20,455.34,467.64,454.81,465.97
RELIANCE,2018-06-21,467.89,473.62,466.9,471.77
RELIANCE,2018-06-22,470.15,470.52,461.03,462.88
RELIANCE,2018-06-25,462.38,464.71,458.22,459.2
RELIANCE,2018-06-26,459.91,459.91,445.85,447.54
RELIANCE,2018-06-27,447.34,450.49,440.11,441.55
RELIANCE,2018-06-28,439.79,442.77,429.87,432.0
RELIANCE,2018-06-29,433.9,445.97,433.85,444.57
RELIANCE,2018-07-02,444.53,444.53,437.51,439.15
RELIANCE,2018-07-03,441.17,447.31,439.04,444.05
RELIANCE,2018-07-04,444.27,453.51,443.91,452.64
RELIANCE,2018-07-05,455.79,461.01,438.24,440.94
RELIANCE,2018-07-06,441.05,449.39,440.94,446.9
RELIANCE,2018-07-09,451.27,457.17,449.62,455.84
RELIANCE,2018-07-10,458.42,470.2,457.17,468.92
RELIANCE,2018-07-11,468.6,475.86,465.33,474.9
RELIANCE,2018-07-12,477.44,502.43,476.64,494.81
RELIANCE,2018-07-13,493.97,507.0,493.74,502.79
RELIANCE,2018-07-16,502.79,506.95,490.56,492.0
RELIANCE,2018-07-17,492.96,501.03,488.99,499.39
RELIANCE,2018-07-18,502.15,504.99,492.51,499.48
RELIANCE,2018-07-19,499.82,509.74,496.64,505.1
RELIANCE,2018-07-20,509.01,520.48,508.32,515.98
RELIANCE,2018-07-23,516.51,516.51,508.87,512.16
RELIANCE,2018-07-24,512.94,515.11,506.27,507.89
RELIANCE,2018-07-25,507.45,513.4,504.8,509.81
RELIANCE,2018-07-26,507.5,512.71,506.45,507.75
RELIANCE,2018-07-27,511.8,519.98,508.44,516.53
RELIANCE,2018-07-30,516.6,529.08,515.68,526.38
RELIANCE,2018-07-31,526.2,544.21,524.44,542.2
RELIANCE,2018-08-01,544.21,549.93,541.92,545.1
RELIANCE,2018-08-02,544.71,544.71,533.03,534.13
RELIANCE,2018-08-03,537.17,541.06,534.68,538.06
RELIANCE,2018-08-06,537.95,546.77,537.33,545.22
RELIANCE,2018-08-07,546.27,549.24,538.08,541.38
RELIANCE,2018-08-08,541.74,558.89,541.74,556.69
RELIANCE,2018-08-09,558.43,563.09,554.09,556.81
RELIANCE,2018-08-10,553.63,555.46,549.65,550.52
RELIANCE,2018-08-13,547.48,548.58,540.69,542.98
RELIANCE,2018-08-14,544.03,556.46,541.42,553.45
RELIANCE,2018-08-16,550.09,555.91,546.54,548.97
RELIANCE,2018-08-17,552.71,555.64,548.62,550.31
RELIANCE,2018-08-20,552.21,565.42,552.1,564.55
RELIANCE,2018-08-21,565.63,572.14,560.94,570.18
RELIANCE,2018-08-23,569.77,582.43,566.15,580.35
RELIANCE,2018-08-24,578.43,585.15,576.05,584.03
RELIANCE,2018-08-27,584.9,592.42,584.6,590.43
RELIANCE,2018-08-28,592.49,604.83,592.03,603.0
RELIANCE,2018-08-29,601.77,607.57,589.84,591.66
RELIANCE,2018-08-30,591.39,593.01,580.81,582.64
RELIANCE,2018-08-31,580.6,580.6,565.33,567.64
RELIANCE,2018-09-03,569.17,575.07,560.51,561.93
RELIANCE,2018-09-04,564.67,573.65,561.86,567.78
RELIANCE,2018-09-05,568.03,572.67,552.49,560.94
RELIANCE,2018-09-06,562.38,578.64,560.19,576.67
RELIANCE,2018-09-07,578.27,585.79,573.52,584.53
RELIANCE,2018-09-10,582.89,583.8,571.5,574.13
RELIANCE,2018-09-11,575.57,579.87,564.26,565.83
RELIANCE,2018-09-12,572.28,575.44,561.79,572.6
RELIANCE,2018-09-14,575.76,583.16,570.38,572.9
RELIANCE,2018-09-17,571.8,571.8,558.47,560.44
RELIANCE,2018-09-18,560.49,566.61,555.16,556.44
RELIANCE,2018-09-19,559.57,559.57,549.06,553.51
RELIANCE,2018-09-21,557.29,565.7,541.06,556.6
RELIANCE,2018-09-24,555.21,566.84,550.66,563.25
RELIANCE,2018-09-25,564.83,569.17,546.31,562.59
RELIANCE,2018-09-26,566.43,573.26,561.01,572.1
RELIANCE,2018-09-27,573.74,577.4,565.74,573.17
RELIANCE,2018-09-28,575.98,581.38,570.22,575.09
RELIANCE,2018-10-01,574.98,574.98,550.43,563.09
RELIANCE,2018-10-03,562.09,566.7,548.62,550.93
RELIANCE,2018-10-04,543.8,544.21,505.63,513.05
RELIANCE,2018-10-05,502.65,509.88,474.61,479.5
RELIANCE,2018-10-08,480.02,510.65,468.85,507.18
RELIANCE,2018-10-09,512.78,513.53,494.29,498.33
RELIANCE,2018-10-10,500.09,510.13,495.71,503.84
RELIANCE,2018-10-11,486.43,509.63,476.82,497.31
RELIANCE,2018-10-12,505.15,516.14,503.75,515.02
RELIANCE,2018-10-15,516.55,524.32,511.18,521.06
RELIANCE,2018-10-16,523.91,533.7,521.17,532.05
RELIANCE,2018-10-17,539.0,539.16,521.17,526.34
RELIANCE,2018-10-19,502.88,507.91,489.28,503.48
RELIANCE,2018-10-22,507.45,509.65,483.38,485.81
RELIANCE,2018-10-23,481.28,486.75,477.12,482.17
RELIANCE,2018-10-24,491.41,491.89,471.52,478.08
RELIANCE,2018-10-25,473.62,475.75,464.66,471.25
RELIANCE,2018-10-26,472.21,483.22,467.22,477.69
RELIANCE,2018-10-29,478.2,500.07,478.2,497.31
RELIANCE,2018-10-30,496.25,496.25,480.98,483.22
RELIANCE,2018-10-31,484.14,487.27,478.65,485.17
RELIANCE,2018-11-01,488.21,488.21,480.02,482.88
RELIANCE,2018-11-02,487.8,494.2,486.04,491.41
RELIANCE,2018-11-05,490.75,499.55,486.88,498.45
RELIANCE,2018-11-06,500.14,508.37,499.04,504.76
RELIANCE,2018-11-07,509.74,509.74,505.95,507.77
RELIANCE,2018-11-09,505.74,509.19,496.03,499.89
RELIANCE,2018-11-12,501.83,502.33,491.25,493.74
RELIANCE,2018-11-13,491.0,504.25,489.19,502.63
RELIANCE,2018-11-14,505.19,508.67,496.25,501.95
RELIANCE,2018-11-15,501.49,504.25,496.71,501.44
RELIANCE,2018-11-16,501.95,516.58,501.56,515.41
RELIANCE,2018-11-19,517.92,526.52,517.06,525.74
RELIANCE,2018-11-20,523.46,528.44,516.6,519.98
RELIANCE,2018-11-21,520.03,523.68,506.11,508.78
RELIANCE,2018-11-22,509.51,514.47,502.93,504.19
RELIANCE,2018-11-26,507.0,510.88,501.69,507.34
RELIANCE,2018-11-27,506.49,516.6,505.37,515.78
RELIANCE,2018-11-28,517.72,529.28,514.91,526.95
RELIANCE,2018-11-29,530.77,539.41,530.31,534.2
RELIANCE,2018-11-30,535.94,542.2,531.36,533.76
RELIANCE,2018-12-03,537.12,537.12,525.06,528.69
RELIANCE,2018-12-04,529.4,529.4,522.18,526.79
RELIANCE,2018-12-05,522.88,529.76,520.85,528.1
RELIANCE,2018-12-06,525.28,525.28,511.23,513.7
RELIANCE,2018-12-07,516.35,519.78,506.7,518.34
RELIANCE,2018-12-10,507.45,509.42,495.16,498.43
RELIANCE,2018-12-11,487.34,503.84,482.31,501.76
RELIANCE,2018-12-12,502.43,509.05,497.28,507.68
RELIANCE,2018-12-13,515.68,515.68,500.62,506.11
RELIANCE,2018-12-14,504.3,509.69,499.13,508.46
RELIANCE,2018-12-17,510.17,517.97,508.14,516.55
RELIANCE,2018-12-18,513.53,520.71,512.25,519.52
RELIANCE,2018-12-19,521.86,524.51,518.06,519.71
RELIANCE,2018-12-20,512.48,517.74,510.27,515.89
RELIANCE,2018-12-21,514.31,517.17,501.05,502.97
RELIANCE,2018-12-24,503.29,504.35,496.73,497.92
RELIANCE,2018-12-26,496.39,502.88,487.18,502.13
RELIANCE,2018-12-27,506.17,515.23,504.71,512.12
RELIANCE,2018-12-28,514.54,519.0,512.57,514.56
RELIANCE,2018-12-31,517.03,518.36,510.29,512.6
RELIANCE,2019-01-01,514.43,515.36,507.5,512.48
RELIANCE,2019-01-02,509.51,515.23,503.34,505.81
RELIANCE,2019-01-03,506.31,509.56,498.36,499.57
RELIANCE,2019-01-04,501.69,504.92,494.24,502.27
RELIANCE,2019-01-07,506.08,511.32,503.34,505.05
RELIANCE,2019-01-08,505.21,507.43,501.05,505.01
RELIANCE,2019-01-09,508.37,510.65,502.29,507.8
RELIANCE,2019-01-10,506.43,507.91,504.25,506.31
RELIANCE,2019-01-11,506.36,509.19,497.67,501.99
RELIANCE,2019-01-14,500.6,503.11,496.67,501.42
RELIANCE,2019-01-15,505.17,517.51,505.17,516.44
RELIANCE,2019-01-16,518.88,523.46,516.76,519.3
RELIANCE,2019-01-17,523.2,524.78,516.6,518.63
RELIANCE,2019-01-18,525.19,543.98,519.0,541.44
RELIANCE,2019-01-21,545.86,566.86,543.41,565.83
RELIANCE,2019-01-22,563.62,570.06,557.56,564.67
RELIANCE,2019-01-23,563.82,568.81,558.66,560.62
RELIANCE,2019-01-24,560.03,572.92,557.79,570.29
RELIANCE,2019-01-25,571.66,578.18,564.78,569.63
RELIANCE,2019-01-28,571.69,574.18,558.84,562.11
RELIANCE,2019-01-29,562.77,563.07,549.22,553.47
RELIANCE,2019-01-30,555.46,560.03,544.53,546.63
RELIANCE,2019-01-31,549.51,562.18,549.06,561.01
RELIANCE,2019-02-01,564.14,573.74,560.97,571.44
RELIANCE,2019-02-04,570.09,592.92,567.82,590.16
RELIANCE,2019-02-05,590.66,596.33,584.53,590.45
RELIANCE,2019-02-06,592.6,602.39,591.69,599.0
RELIANCE,2019-02-07,599.0,604.01,587.96,589.93
RELIANCE,2019-02-08,587.37,594.54,581.63,584.12
RELIANCE,2019-02-11,583.3,583.34,571.92,572.94
RELIANCE,2019-02-12,572.14,581.68,572.14,574.38
RELIANCE,2019-02-14,567.34,567.34,556.83,559.66
RELIANCE,2019-02-15,562.2,571.41,555.0,568.92
RELIANCE,2019-02-18,571.46,572.6,555.46,557.79
RELIANCE,2019-02-19,556.83,566.75,553.72,555.96
RELIANCE,2019-02-20,559.5,566.89,557.29,564.3
RELIANCE,2019-02-21,565.06,575.02,562.02,570.04
RELIANCE,2019-02-22,568.99,569.31,560.49,563.39
RELIANCE,2019-02-25,565.06,568.26,558.04,563.37
RELIANCE,2019-02-26,552.94,564.51,551.34,557.86
RELIANCE,2019-02-27,561.42,569.13,552.71,559.34
RELIANCE,2019-02-28,564.03,566.82,560.74,562.79
RELIANCE,2019-03-01,565.51,567.96,558.77,560.51
RELIANCE,2019-03-05,559.3,566.79,557.1,565.81
RELIANCE,2019-03-06,566.79,582.02,564.65,578.22
RELIANCE,2019-03-07,577.86,585.08,575.18,580.72
RELIANCE,2019-03-08,578.8,582.64,576.94,579.28
RELIANCE,2019-03-11,580.62,599.8,579.69,596.19
RELIANCE,2019-03-12,602.04,609.86,600.83,608.65
RELIANCE,2019-03-13,611.23,621.75,607.16,615.94
RELIANCE,2019-03-14,617.06,622.66,610.82,613.31
RELIANCE,2019-03-15,614.89,621.2,599.44,604.21
RELIANCE,2019-03-18,608.49,620.81,607.57,617.2
RELIANCE,2019-03-19,621.75,630.89,614.02,629.31
RELIANCE,2019-03-20,629.88,634.55,623.57,628.81
RELIANCE,2019-03-22,627.46,631.3,611.09,613.4
RELIANCE,2019-03-25,608.31,611.16,601.95,605.49
RELIANCE,2019-03-26,608.17,627.05,608.03,625.06
RELIANCE,2019-03-27,629.95,629.95,614.55,616.83
